InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
r5dn.large,us-east-1,use1-az1,3.0,0.0,0.0655
r5dn.large,us-east-1,use1-az2,3.0,0.0,0.0631
r5dn.large,us-east-1,use1-az4,3.0,0.0,0.0704
r5dn.large,us-east-1,use1-az5,3.0,0.0,0.0635
i3en.large,us-east-1,use1-az1,3.0,0.0,0.0687
i3en.large,us-east-1,use1-az4,3.0,0.0,0.0684
i3en.large,us-east-1,use1-az5,3.0,0.0,0.0665
i3en.large,us-east-1,use1-az6,3.0,0.0,0.0671
i3en.large,us-east-1,use1-az2,3.0,0.0,0.0681
t3a.nano,us-east-1,use1-az4,3.0,0.0,0.0039
t3a.nano,us-east-1,use1-az2,3.0,0.0,0.0036
t3a.nano,us-east-1,use1-az6,3.0,0.0,0.0035
t3a.nano,us-east-1,use1-az1,3.0,0.0,0.0036
t3a.nano,us-east-1,use1-az5,3.0,0.0,0.0036
