SpotPrice,Savings,SPS,AZ,Region,InstanceType,IF,time
0.4119,70,3,use2-az3,us-east-2,i4i.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0628,72,3,apse1-az1,ap-southeast-1,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0219,78,3,use2-az1,us-east-2,r6g.large,2.0,2022-07-12 04:20:02+00:00
0.2842,62,3,usw2-az4,us-west-2,c5.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.8238,70,3,use2-az3,us-east-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1095,73,3,aps1-az2,ap-south-1,a1.metal,2.5,2022-07-12 04:20:02+00:00
9.6036,70,1,euw1-az3,eu-west-1,x2iedn.32xlarge,2.5,2022-07-12 04:20:02+00:00
2.7594,72,3,sae1-az3,sa-east-1,r5.24xlarge,1.0,2022-07-12 04:20:02+00:00
7.36,68,1,euc1-az2,eu-central-1,m6i.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.2841,77,3,aps1-az1,ap-south-1,r5.4xlarge,3.0,2022-07-12 04:20:02+00:00
5.184,70,1,apse1-az2,ap-southeast-1,m5a.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.0607,59,3,cac1-az2,ca-central-1,c6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,70,3,apne2-az1,ap-northeast-2,i3en.large,2.0,2022-07-12 04:20:02+00:00
0.1095,73,3,aps1-az3,ap-south-1,a1.metal,2.5,2022-07-12 04:20:02+00:00
0.8238,70,1,use2-az2,us-east-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.284,61,3,usw2-az4,us-west-2,m6gd.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.414,70,1,usw2-az4,us-west-2,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.1095,74,3,eun1-az1,eu-north-1,c5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
5.184,70,1,apse1-az3,ap-southeast-1,m5a.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,65,3,euw2-az1,eu-west-2,c5a.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8238,70,1,use2-az1,us-east-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1212,67,3,euw3-az1,eu-west-3,c5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne2-az2,ap-northeast-2,i3en.large,2.0,2022-07-12 04:20:02+00:00
0.0607,59,3,cac1-az4,ca-central-1,c6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0215,83,3,use2-az1,us-east-2,r5.large,3.0,2022-07-12 04:20:02+00:00
0.1211,79,3,cac1-az2,ca-central-1,r4.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8238,70,3,use1-az6,us-east-1,i4i.8xlarge,3.0,2022-07-12 04:20:02+00:00
2.7944,48,1,aps1-az1,ap-south-1,m6a.48xlarge,1.5,2022-07-12 04:20:02+00:00
5.2135,62,1,apse2-az1,ap-southeast-2,i3en.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.1143,70,3,aps1-az2,ap-south-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8238,70,3,use1-az5,us-east-1,i4i.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne1-az2,ap-northeast-1,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne2-az3,ap-northeast-2,i3en.large,2.0,2022-07-12 04:20:02+00:00
0.1211,79,3,cac1-az1,ca-central-1,r4.2xlarge,3.0,2022-07-12 04:20:02+00:00
5.26,0,1,cac1-az1,ca-central-1,inf1.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne2-az1,ap-northeast-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8238,70,3,use1-az2,us-east-1,i4i.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.1211,77,3,aps1-az3,ap-south-1,m5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.1273,75,3,apne2-az3,ap-northeast-2,m5ad.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne2-az2,ap-northeast-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0215,77,3,use2-az1,us-east-2,c5.large,3.0,2022-07-12 04:20:02+00:00
0.1211,70,3,apse2-az1,ap-southeast-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8238,70,3,use1-az1,us-east-1,i4i.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0607,64,3,cac1-az1,ca-central-1,c6gd.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,70,3,apne2-az4,ap-northeast-2,i3en.large,2.0,2022-07-12 04:20:02+00:00
0.0628,69,3,euw2-az3,eu-west-2,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
5.26,0,1,cac1-az2,ca-central-1,inf1.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.121,90,1,apse1-az2,ap-southeast-1,c1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8237,65,3,euw2-az1,eu-west-2,c5a.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne2-az3,ap-northeast-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
5.26,70,1,euw1-az3,eu-west-1,inf1.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.1209,70,3,euw1-az2,eu-west-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8236,70,3,usw2-az1,us-west-2,m5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne2-az4,ap-northeast-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0202,70,3,sae1-az3,sa-east-1,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.0615,77,3,usw1-az3,us-west-1,c5n.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne3-az1,ap-northeast-3,i3en.large,2.5,2022-07-12 04:20:02+00:00
0.1209,70,3,euw1-az1,eu-west-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.4068,70,3,apse2-az2,ap-southeast-2,z1d.3xlarge,1.0,2022-07-12 04:20:02+00:00
0.0607,64,3,cac1-az2,ca-central-1,c6gd.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0214,68,3,sae1-az3,sa-east-1,c6gn.medium,2.5,2022-07-12 04:20:02+00:00
0.1209,70,3,cac1-az2,ca-central-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8234,56,1,use1-az6,us-east-1,c6gd.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.1098,70,3,apne3-az1,ap-northeast-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
5.2619,70,3,use1-az1,us-east-1,g5.48xlarge,1.0,2022-07-12 04:20:02+00:00
0.0628,69,3,euw2-az2,eu-west-2,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8222,74,1,apse1-az1,ap-southeast-1,r5a.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.1209,70,3,cac1-az1,ca-central-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne3-az2,ap-northeast-3,i3en.large,2.5,2022-07-12 04:20:02+00:00
0.0315,70,3,apne2-az1,ap-northeast-2,m5a.large,3.0,2022-07-12 04:20:02+00:00
5.2634,65,1,apse2-az1,ap-southeast-2,c5d.metal,2.5,2022-07-12 04:20:02+00:00
0.8355,65,3,euc1-az2,eu-central-1,c6gn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0214,68,3,sae1-az2,sa-east-1,c6gn.medium,2.5,2022-07-12 04:20:02+00:00
0.8355,65,3,euc1-az1,eu-central-1,c6gn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8217,58,2,aps1-az1,ap-south-1,r5a.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8355,65,3,euc1-az3,eu-central-1,c6gn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8213,50,3,use1-az6,us-east-1,c6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8355,61,3,euc1-az3,eu-central-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
5.2645,70,1,euc1-az1,eu-central-1,d3.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne3-az2,ap-northeast-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,88,3,use2-az2,us-east-2,m5zn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8355,64,3,euc1-az3,eu-central-1,c6i.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.8211,77,3,usw1-az1,us-west-1,r5ad.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.8355,61,1,euc1-az2,eu-central-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
5.2645,70,1,euc1-az2,eu-central-1,d3.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0315,73,3,apne2-az4,ap-northeast-2,m5.large,3.0,2022-07-12 04:20:02+00:00
0.0798,88,3,use2-az3,us-east-2,m5zn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8355,61,2,euc1-az1,eu-central-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0214,68,3,sae1-az1,sa-east-1,c6gn.medium,2.5,2022-07-12 04:20:02+00:00
0.0315,70,3,apne2-az3,ap-northeast-2,m5a.large,3.0,2022-07-12 04:20:02+00:00
0.414,70,3,usw2-az3,us-west-2,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8355,67,1,euc1-az1,eu-central-1,m5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.8208,64,3,usw2-az2,us-west-2,m5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.8355,60,1,euc1-az3,eu-central-1,c6a.12xlarge,3.0,2022-07-12 04:20:02+00:00
5.2702,70,3,use1-az5,us-east-1,g5.48xlarge,1.0,2022-07-12 04:20:02+00:00
2.9016,70,2,apne2-az3,ap-northeast-2,x1e.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8204,50,3,use1-az1,us-east-1,c6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.005,70,3,use1-az4,us-east-1,t4g.small,3.0,2022-07-12 04:20:02+00:00
0.0799,68,3,usw2-az1,us-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8355,67,2,euc1-az3,eu-central-1,m5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.0214,59,3,sae1-az3,sa-east-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.1209,75,3,apne2-az2,ap-northeast-2,c5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8202,64,3,usw2-az4,us-west-2,m5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.8355,60,3,euc1-az1,eu-central-1,c6a.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.1272,78,3,cac1-az1,ca-central-1,r5ad.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8354,70,3,usw2-az3,us-west-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
5.2915,32,3,usw1-az1,us-west-1,r5.metal,1.0,2022-07-12 04:20:02+00:00
0.0315,75,3,apne2-az1,ap-northeast-2,m5ad.large,2.5,2022-07-12 04:20:02+00:00
0.82,61,3,usw2-az2,us-west-2,r4.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8348,77,3,apse1-az1,ap-southeast-1,r5.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0799,61,3,use1-az5,us-east-1,m5ad.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8355,72,1,euc1-az2,eu-central-1,m5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0214,59,3,sae1-az2,sa-east-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.0315,73,3,apne2-az3,ap-northeast-2,m5.large,3.0,2022-07-12 04:20:02+00:00
0.8199,74,1,apse2-az1,ap-southeast-2,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8347,80,3,usw1-az1,us-west-1,r5n.12xlarge,2.5,2022-07-12 04:20:02+00:00
5.353,70,1,apne2-az2,ap-northeast-2,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.8355,79,2,euc1-az1,eu-central-1,m5dn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8198,70,3,euw1-az3,eu-west-1,g5.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.8345,70,1,apne1-az1,ap-northeast-1,g4ad.8xlarge,2.0,2022-07-12 04:20:02+00:00
7.344,81,1,aps1-az3,ap-south-1,r5n.metal,2.0,2022-07-12 04:20:02+00:00
0.0315,75,3,apne2-az3,ap-northeast-2,m5ad.large,2.5,2022-07-12 04:20:02+00:00
0.0799,68,3,usw2-az2,us-west-2,m5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.7613,60,3,use1-az5,us-east-1,m5a.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0198,90,3,euw1-az1,eu-west-1,m1.large,1.0,2022-07-12 04:20:02+00:00
0.0607,64,3,cac1-az4,ca-central-1,c6gd.xlarge,2.5,2022-07-12 04:20:02+00:00
5.3704,71,3,apse2-az2,ap-southeast-2,m5d.metal,2.0,2022-07-12 04:20:02+00:00
0.761,53,3,aps1-az3,ap-south-1,r6g.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.8198,70,3,euw1-az2,eu-west-1,g5.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.8355,75,1,euc1-az2,eu-central-1,m5n.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0799,79,3,usw2-az1,us-west-2,r5dn.xlarge,3.0,2022-07-12 04:20:02+00:00
3.0024,70,3,use1-az6,us-east-1,x2iezn.metal,1.5,2022-07-12 04:20:02+00:00
0.0214,59,3,sae1-az1,sa-east-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.761,70,3,euw1-az3,eu-west-1,g4dn.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8198,70,3,euw1-az1,eu-west-1,g5.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.8355,82,3,euc1-az3,eu-central-1,m5zn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.4068,70,3,apse2-az3,ap-southeast-2,z1d.3xlarge,1.0,2022-07-12 04:20:02+00:00
0.7609,73,3,euw2-az3,eu-west-2,c5d.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8197,68,3,use1-az1,us-east-1,m4.10xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,73,3,apne2-az2,ap-northeast-2,m5.large,3.0,2022-07-12 04:20:02+00:00
0.08,76,1,apne1-az1,ap-northeast-1,c3.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0315,77,3,apne2-az1,ap-northeast-2,m5d.large,2.5,2022-07-12 04:20:02+00:00
0.1273,68,3,euw3-az2,eu-west-3,c6i.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.7605,74,3,use2-az3,us-east-2,m6a.16xlarge,2.5,2022-07-12 04:20:02+00:00
5.44,70,1,euc1-az1,eu-central-1,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.8355,82,3,euc1-az2,eu-central-1,m5zn.metal,3.0,2022-07-12 04:20:02+00:00
0.8194,64,2,use2-az1,us-east-2,m6gd.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.76,81,1,apse2-az1,ap-southeast-2,r5dn.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.08,75,3,apse1-az2,ap-southeast-1,r5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8355,82,3,euc1-az3,eu-central-1,m5zn.metal,3.0,2022-07-12 04:20:02+00:00
5.4547,70,3,euw1-az1,eu-west-1,g5.48xlarge,2.5,2022-07-12 04:20:02+00:00
0.76,77,3,use2-az1,us-east-2,r5dn.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0212,85,3,use2-az3,us-east-2,r5d.large,3.0,2022-07-12 04:20:02+00:00
0.1134,70,3,euw1-az2,eu-west-1,i4i.xlarge,3.0,2022-07-12 04:20:02+00:00
0.414,70,3,usw2-az2,us-west-2,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.7596,70,3,usw1-az3,us-west-1,z1d.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.8183,67,3,aps1-az2,ap-south-1,m6i.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0315,77,3,apne2-az2,ap-northeast-2,m5d.large,2.5,2022-07-12 04:20:02+00:00
0.0801,60,3,euw1-az3,eu-west-1,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8357,75,1,euc1-az1,eu-central-1,m5n.12xlarge,2.0,2022-07-12 04:20:02+00:00
5.4547,70,2,euw1-az2,eu-west-1,g5.48xlarge,2.5,2022-07-12 04:20:02+00:00
0.7596,70,3,usw1-az1,us-west-1,z1d.6xlarge,1.0,2022-07-12 04:20:02+00:00
6.6024,70,3,cac1-az1,ca-central-1,x2iedn.24xlarge,1.5,2022-07-12 04:20:02+00:00
0.8358,52,3,apne2-az1,ap-northeast-2,m5a.8xlarge,2.5,2022-07-12 04:20:02+00:00
9.6036,70,3,euw1-az1,eu-west-1,x2iedn.metal,2.0,2022-07-12 04:20:02+00:00
0.1207,76,3,apne1-az4,ap-northeast-1,c3.2xlarge,2.0,2022-07-12 04:20:02+00:00
5.4547,70,2,euw1-az3,eu-west-1,g5.48xlarge,2.5,2022-07-12 04:20:02+00:00
0.7592,68,3,usw1-az1,us-west-1,c5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.818,67,3,euc1-az1,eu-central-1,c5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0315,73,3,euw2-az2,eu-west-2,m4.large,3.0,2022-07-12 04:20:02+00:00
0.0212,59,3,use1-az6,us-east-1,a1.large,1.0,2022-07-12 04:20:02+00:00
2.9016,70,3,apne3-az3,ap-northeast-3,x1e.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8179,68,3,usw1-az1,us-west-1,m4.10xlarge,2.5,2022-07-12 04:20:02+00:00
0.836,79,3,euw2-az2,eu-west-2,r5d.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0801,70,3,euw2-az1,eu-west-2,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.7583,70,3,use1-az2,us-east-1,h1.8xlarge,1.0,2022-07-12 04:20:02+00:00
5.52,61,1,euc1-az2,eu-central-1,m6i.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.8363,49,3,aps1-az1,ap-south-1,m5a.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.8176,55,3,usw2-az2,us-west-2,m6a.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.7582,68,3,usw1-az3,us-west-1,m4.10xlarge,2.5,2022-07-12 04:20:02+00:00
0.8173,75,3,usw2-az2,us-west-2,r6id.8xlarge,3.0,2022-07-12 04:20:02+00:00
2.748,70,3,use1-az4,us-east-1,r6i.32xlarge,2.5,2022-07-12 04:20:02+00:00
5.6016,70,3,euc1-az1,eu-central-1,x1e.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.7577,60,3,euc1-az3,eu-central-1,c5.9xlarge,1.5,2022-07-12 04:20:02+00:00
0.0801,70,3,euw2-az2,eu-west-2,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,77,3,apne2-az3,ap-northeast-2,m5d.large,2.5,2022-07-12 04:20:02+00:00
0.0211,82,3,use2-az3,us-east-2,m6id.large,3.0,2022-07-12 04:20:02+00:00
0.8363,67,1,euc1-az2,eu-central-1,m5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.8173,69,3,euw1-az2,eu-west-1,r5b.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0315,67,3,apne2-az4,ap-northeast-2,c6i.large,2.5,2022-07-12 04:20:02+00:00
5.6016,70,3,euc1-az2,eu-central-1,x1e.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.7568,71,3,eun1-az3,eu-north-1,r6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8173,69,3,apne1-az4,ap-northeast-1,c5.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8372,66,3,aps1-az3,ap-south-1,c6i.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0211,81,3,use2-az3,us-east-2,m5ad.large,3.0,2022-07-12 04:20:02+00:00
0.7568,71,3,eun1-az2,eu-north-1,r6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.1273,74,3,euw3-az3,eu-west-3,m5ad.2xlarge,2.5,2022-07-12 04:20:02+00:00
2.9016,70,3,apne2-az1,ap-northeast-2,x1e.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8172,70,3,apne1-az4,ap-northeast-1,z1d.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.8373,60,3,usw2-az3,us-west-2,m5a.8xlarge,1.0,2022-07-12 04:20:02+00:00
5.6016,70,3,euc1-az3,eu-central-1,x1e.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.7568,71,3,eun1-az1,eu-north-1,r6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0801,70,3,euw2-az3,eu-west-2,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,77,3,apne2-az4,ap-northeast-2,m5d.large,2.5,2022-07-12 04:20:02+00:00
0.8172,70,3,apne1-az2,ap-northeast-1,z1d.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.1098,70,3,apne3-az3,ap-northeast-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
5.6022,70,3,euc1-az1,eu-central-1,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.7566,61,3,sae1-az1,sa-east-1,c5a.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0801,70,3,euw3-az1,eu-west-3,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8375,79,3,euw2-az1,eu-west-2,r5d.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8172,70,3,apne1-az1,ap-northeast-1,z1d.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,67,3,apne2-az3,ap-northeast-2,c6i.large,2.5,2022-07-12 04:20:02+00:00
0.8172,73,3,apne1-az1,ap-northeast-1,r5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.7559,74,3,use2-az1,us-east-2,m6a.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.021,82,3,use2-az2,us-east-2,m6id.large,3.0,2022-07-12 04:20:02+00:00
0.8376,70,3,eun1-az1,eu-north-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0801,70,3,euw3-az3,eu-west-3,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.7557,66,3,euw1-az3,eu-west-1,m5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8171,61,3,use1-az6,us-east-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.7554,70,1,apne2-az3,ap-northeast-2,m5a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.414,70,3,usw2-az1,us-west-2,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,84,3,apne2-az1,ap-northeast-2,m5zn.large,2.5,2022-07-12 04:20:02+00:00
5.6022,70,3,euc1-az2,eu-central-1,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.7553,71,3,use2-az3,us-east-2,c6a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.8165,76,2,apne1-az1,ap-northeast-1,r5n.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.8376,70,3,eun1-az2,eu-north-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
7.344,70,1,use1-az2,us-east-1,p3.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.7552,84,3,apne2-az3,ap-northeast-2,m5zn.metal,2.0,2022-07-12 04:20:02+00:00
5.6022,70,3,euc1-az3,eu-central-1,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.8376,70,3,eun1-az3,eu-north-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.8163,67,3,usw2-az4,us-west-2,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0315,67,3,apne2-az2,ap-northeast-2,c6i.large,2.5,2022-07-12 04:20:02+00:00
0.0802,65,3,euw1-az2,eu-west-1,m4.xlarge,2.0,2022-07-12 04:20:02+00:00
0.1207,76,1,apne1-az1,ap-northeast-1,c3.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.021,82,3,use2-az1,us-east-2,m6id.large,3.0,2022-07-12 04:20:02+00:00
0.7552,84,3,apne2-az1,ap-northeast-2,m5zn.metal,2.0,2022-07-12 04:20:02+00:00
0.1272,78,3,cac1-az2,ca-central-1,r5ad.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0315,84,3,apne2-az3,ap-northeast-2,m5zn.large,2.5,2022-07-12 04:20:02+00:00
0.8162,67,1,use1-az5,us-east-1,m5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8381,62,3,euw1-az2,eu-west-1,m5n.8xlarge,1.0,2022-07-12 04:20:02+00:00
5.6022,70,1,euc1-az1,eu-central-1,x2idn.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.7552,84,3,apne2-az3,ap-northeast-2,m5zn.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8162,67,1,use1-az4,us-east-1,m5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.7552,84,3,apne2-az1,ap-northeast-2,m5zn.12xlarge,2.5,2022-07-12 04:20:02+00:00
5.6022,70,3,euc1-az2,eu-central-1,x2idn.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.8382,66,3,euc1-az3,eu-central-1,c5.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8162,61,3,use1-az4,us-east-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.8382,67,3,aps1-az1,ap-south-1,m6i.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0802,68,3,euc1-az3,eu-central-1,m5ad.xlarge,2.5,2022-07-12 04:20:02+00:00
0.7552,77,3,apne2-az4,ap-northeast-2,m5d.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.021,78,3,use2-az3,us-east-2,m6i.large,3.0,2022-07-12 04:20:02+00:00
0.7552,77,3,apne2-az2,ap-northeast-2,m5d.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.8162,61,3,use1-az2,us-east-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0315,71,3,eun1-az1,eu-north-1,r6g.large,2.5,2022-07-12 04:20:02+00:00
5.6022,70,2,euc1-az3,eu-central-1,x2idn.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.8383,59,3,apne1-az1,ap-northeast-1,c6g.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.8162,61,3,use1-az1,us-east-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0315,67,3,apne2-az1,ap-northeast-2,c6i.large,2.5,2022-07-12 04:20:02+00:00
0.0802,53,3,use1-az5,us-east-1,m6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.7552,75,3,apne2-az3,ap-northeast-2,m5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0202,70,3,use1-az1,us-east-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.8383,59,3,apne1-az2,ap-northeast-1,c6g.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.1212,74,3,euw3-az1,eu-west-3,c5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
